order_id,order_date,shift,channel,item_count,cancelled,issue_code,accept_min,prep_min,handover_min,wait_minutes,within_target
ORD-01900,2026-09-12,dinner,app,3,0,,0.28,2.0,1.57,3.85,1
ORD-01901,2026-09-12,dinner,counter,3,0,,0.88,6.06,0.97,7.9,1
ORD-01902,2026-09-12,dinner,app,3,0,,1.54,13.0,3.1,17.63,0
ORD-01903,2026-09-12,dinner,counter,4,0,,1.2,4.1,1.62,6.91,1
ORD-01904,2026-09-12,dinner,counter,1,0,,1.01,7.01,2.21,10.24,1
ORD-01905,2026-09-12,dinner,counter,2,0,,0.89,10.32,1.24,12.45,0
ORD-01906,2026-09-12,dinner,counter,1,0,,0.55,8.6,0.61,9.76,1
ORD-01907,2026-09-12,dinner,counter,2,0,,1.23,2.52,0.66,4.4,1
ORD-01908,2026-09-12,dinner,app,2,0,,0.96,2.0,1.04,4.0,1
ORD-01909,2026-09-12,dinner,counter,4,0,,1.66,11.49,2.82,15.97,0
ORD-01910,2026-09-12,dinner,app,2,0,,1.02,9.36,0.3,10.68,1
ORD-01911,2026-09-12,dinner,counter,1,0,,1.16,8.87,2.34,12.37,0
ORD-01912,2026-09-12,dinner,app,4,0,,1.34,9.26,2.18,12.78,0
ORD-01913,2026-09-12,dinner,counter,1,0,,1.08,8.39,2.05,11.52,1
ORD-01914,2026-09-12,dinner,counter,1,0,,0.53,4.56,0.71,5.79,1
ORD-01915,2026-09-12,dinner,app,3,0,,0.96,5.94,0.38,7.27,1
ORD-01916,2026-09-12,dinner,counter,2,0,,1.02,3.25,2.54,6.81,1
ORD-01917,2026-09-12,dinner,counter,4,0,,0.5,5.38,0.3,6.18,1
ORD-01918,2026-09-12,dinner,app,4,0,,0.26,5.78,0.3,6.35,1
ORD-01919,2026-09-12,dinner,counter,1,0,,1.65,8.12,4.29,14.06,0
ORD-01920,2026-09-12,dinner,app,4,0,,0.6,9.93,2.66,13.18,0
ORD-01921,2026-09-12,dinner,counter,1,0,,0.44,9.14,2.67,12.25,0
ORD-01922,2026-09-12,dinner,counter,2,0,,1.28,16.14,2.95,20.37,0
ORD-01923,2026-09-12,dinner,app,2,0,,1.73,6.71,1.77,10.22,1
ORD-01924,2026-09-12,dinner,counter,2,0,,0.72,8.38,2.86,11.95,1
ORD-01925,2026-09-12,dinner,app,1,0,,0.49,8.5,2.19,11.19,1
ORD-01926,2026-09-12,dinner,counter,2,0,,1.85,6.7,1.29,9.85,1
ORD-01927,2026-09-12,dinner,counter,4,0,,1.25,12.45,0.36,14.06,0
ORD-01928,2026-09-12,dinner,counter,4,0,,1.27,8.89,0.75,10.91,1
ORD-01929,2026-09-12,dinner,app,4,0,,1.43,11.06,0.3,12.79,0
ORD-01930,2026-09-12,dinner,app,2,0,,0.53,9.69,0.3,10.52,1
ORD-01931,2026-09-12,dinner,counter,1,0,,1.16,7.05,2.11,10.31,1
ORD-01932,2026-09-12,dinner,app,3,0,,1.1,8.1,1.75,10.95,1
ORD-01933,2026-09-12,dinner,counter,3,0,,1.06,9.28,0.33,10.67,1
ORD-01934,2026-09-12,dinner,app,3,0,,1.25,5.03,1.27,7.55,1
ORD-01935,2026-09-12,dinner,app,2,0,,1.06,9.63,2.09,12.79,0
ORD-01936,2026-09-12,dinner,counter,4,0,,1.54,7.68,3.1,12.32,0
ORD-01937,2026-09-12,dinner,app,4,0,,0.79,6.38,0.96,8.12,1
ORD-01938,2026-09-12,dinner,app,3,0,,1.86,8.96,2.91,13.72,0
ORD-01939,2026-09-12,dinner,counter,2,0,,1.44,15.52,2.39,19.35,0
ORD-01940,2026-09-12,dinner,app,1,0,,1.22,10.66,2.73,14.61,0
ORD-01941,2026-09-12,dinner,counter,1,1,,0.59,9.11,,,
ORD-01942,2026-09-12,dinner,app,3,1,,0.31,8.98,,,
ORD-01943,2026-09-12,dinner,app,4,0,,0.71,2.0,0.54,3.24,1
ORD-01944,2026-09-12,dinner,app,3,0,,0.72,7.86,2.92,11.51,1
ORD-01945,2026-09-12,dinner,app,3,0,,1.55,9.93,2.4,13.88,0
ORD-01946,2026-09-12,dinner,app,4,0,,1.9,8.86,2.18,12.94,0
ORD-01947,2026-09-12,dinner,counter,2,0,,1.51,4.93,1.26,7.7,1
ORD-01948,2026-09-12,dinner,app,4,0,,1.18,11.77,0.3,13.24,0
ORD-01949,2026-09-12,dinner,app,2,0,,0.2,7.02,1.22,8.44,1
ORD-01950,2026-09-12,dinner,counter,1,0,,1.51,5.64,2.9,10.05,1
ORD-01951,2026-09-13,breakfast,app,3,0,,1.55,9.54,1.96,13.06,0
ORD-01952,2026-09-13,breakfast,app,3,0,,0.91,12.49,3.17,16.57,0
ORD-01953,2026-09-13,breakfast,app,4,0,,1.34,6.26,0.3,7.91,1
ORD-01954,2026-09-13,breakfast,app,1,0,,0.95,3.14,0.87,4.95,1
ORD-01955,2026-09-13,breakfast,counter,1,0,,0.93,11.02,2.0,13.95,0
ORD-01956,2026-09-13,breakfast,app,4,0,,0.77,10.13,0.3,11.19,1
ORD-01957,2026-09-13,breakfast,app,4,0,,1.35,13.21,2.82,17.38,0
ORD-01958,2026-09-13,breakfast,counter,1,0,,1.93,11.77,3.06,16.76,0
ORD-01959,2026-09-13,breakfast,app,1,0,,0.81,10.61,1.19,12.61,0
ORD-01960,2026-09-13,breakfast,app,4,0,,0.62,10.11,0.53,11.26,1
ORD-01961,2026-09-13,breakfast,counter,4,0,,1.65,11.12,3.82,16.59,0
ORD-01962,2026-09-13,breakfast,app,2,1,,1.28,10.35,,,
ORD-01963,2026-09-13,breakfast,app,4,0,,0.89,5.21,0.96,7.07,1
ORD-01964,2026-09-13,breakfast,app,3,0,,1.21,9.39,1.06,11.65,1
ORD-01965,2026-09-13,breakfast,counter,3,0,,0.57,9.57,1.1,11.24,1
ORD-01966,2026-09-13,breakfast,counter,3,0,payment,1.81,9.17,1.69,12.67,0
ORD-01967,2026-09-13,breakfast,counter,2,0,,1.17,7.19,1.83,10.19,1
ORD-01968,2026-09-13,breakfast,app,2,0,,2.01,9.25,1.96,13.22,0
ORD-01969,2026-09-13,breakfast,app,2,0,,1.54,8.29,1.76,11.58,1
ORD-01970,2026-09-13,breakfast,app,4,1,,1.71,6.55,,,
ORD-01971,2026-09-13,breakfast,app,1,1,,1.12,12.42,,,
ORD-01972,2026-09-13,breakfast,app,3,0,,2.2,11.29,1.38,14.88,0
ORD-01973,2026-09-13,breakfast,counter,1,0,,0.99,9.69,1.84,12.52,0
ORD-01974,2026-09-13,breakfast,counter,4,0,,1.68,8.97,1.47,12.12,0
ORD-01975,2026-09-13,breakfast,app,2,0,,0.2,10.79,1.03,12.02,0
ORD-01976,2026-09-13,breakfast,counter,4,0,,0.58,12.11,2.38,15.08,0
ORD-01977,2026-09-13,breakfast,counter,3,0,,1.21,14.21,2.37,17.79,0
ORD-01978,2026-09-13,breakfast,app,1,0,,1.6,6.57,2.84,11.02,1
ORD-01979,2026-09-13,breakfast,counter,1,0,,1.28,9.36,4.05,14.69,0
ORD-01980,2026-09-13,breakfast,counter,1,0,,0.77,5.3,0.93,7.0,1
ORD-01981,2026-09-13,breakfast,counter,1,0,,1.64,11.44,2.72,15.8,0
ORD-01982,2026-09-13,breakfast,app,1,0,,1.79,8.81,0.91,11.51,1
ORD-01983,2026-09-13,breakfast,counter,2,0,,1.19,6.16,1.05,8.4,1
ORD-01984,2026-09-13,breakfast,counter,4,0,,0.67,12.42,1.51,14.61,0
ORD-01985,2026-09-13,breakfast,counter,2,0,,1.33,7.4,1.27,10.0,1
ORD-01986,2026-09-13,breakfast,app,4,0,,0.84,8.42,1.19,10.45,1
ORD-01987,2026-09-13,breakfast,app,2,0,,1.45,9.87,0.93,12.25,0
ORD-01988,2026-09-13,breakfast,counter,3,0,,1.19,6.29,1.55,9.03,1
ORD-01989,2026-09-13,breakfast,counter,4,0,,1.42,12.14,3.74,17.3,0
ORD-01990,2026-09-13,breakfast,app,4,0,,1.26,8.07,1.98,11.31,1
ORD-01991,2026-09-13,breakfast,app,3,0,payment,1.14,6.45,1.63,9.23,1
ORD-01992,2026-09-13,breakfast,counter,3,0,,1.4,6.1,1.64,9.14,1
ORD-01993,2026-09-13,breakfast,counter,1,0,,1.26,6.93,3.18,11.37,1
ORD-01994,2026-09-13,breakfast,app,1,0,,0.71,9.62,0.3,10.63,1
ORD-01995,2026-09-13,breakfast,app,1,0,,0.91,6.6,1.01,8.53,1
ORD-01996,2026-09-13,breakfast,app,3,0,,1.49,10.44,1.95,13.87,0
ORD-01997,2026-09-13,breakfast,app,1,0,,0.81,10.73,2.34,13.88,0
ORD-01998,2026-09-13,breakfast,app,1,0,stockout,1.3,10.57,1.86,13.73,0
ORD-01999,2026-09-13,breakfast,counter,4,0,,1.22,5.93,1.26,8.41,1
ORD-02000,2026-09-13,breakfast,counter,3,0,,1.4,17.21,2.57,21.18,0
ORD-02001,2026-09-13,breakfast,app,4,0,kitchen_rework,1.05,16.06,0.82,17.93,0
ORD-02002,2026-09-13,breakfast,counter,4,0,,1.62,13.27,1.6,16.48,0
ORD-02003,2026-09-13,breakfast,app,1,0,,0.91,6.44,1.36,8.71,1
ORD-02004,2026-09-13,breakfast,app,2,0,,1.42,2.79,0.3,4.51,1
ORD-02005,2026-09-13,breakfast,counter,3,0,,0.89,4.12,1.8,6.8,1
ORD-02006,2026-09-13,breakfast,counter,3,0,,1.28,5.17,2.46,8.91,1
ORD-02007,2026-09-13,breakfast,counter,3,0,,1.39,9.6,2.32,13.31,0
ORD-02008,2026-09-13,breakfast,app,1,0,,0.89,10.63,2.04,13.56,0
ORD-02009,2026-09-13,breakfast,app,1,0,,1.2,10.59,2.76,14.55,0
ORD-02010,2026-09-13,breakfast,counter,3,0,,1.44,13.0,1.26,15.71,0
ORD-02011,2026-09-13,breakfast,counter,1,0,,0.91,9.4,1.8,12.11,0
ORD-02012,2026-09-13,breakfast,counter,3,0,,0.49,6.33,2.18,9.0,1
ORD-02013,2026-09-13,breakfast,counter,4,0,,0.78,6.41,0.51,7.7,1
ORD-02014,2026-09-13,breakfast,app,3,0,,0.27,6.71,0.3,7.28,1
ORD-02015,2026-09-13,breakfast,counter,3,0,,1.59,9.69,2.56,13.83,0
ORD-02016,2026-09-13,breakfast,app,3,0,,0.88,11.07,2.03,13.98,0
ORD-02017,2026-09-13,breakfast,app,3,0,,1.81,9.89,0.3,12.0,0
ORD-02018,2026-09-13,breakfast,counter,4,0,,0.93,2.0,1.99,4.92,1
ORD-02019,2026-09-13,breakfast,app,4,0,,1.18,5.66,1.38,8.22,1
ORD-02020,2026-09-13,breakfast,counter,1,0,payment,0.2,8.11,1.54,9.85,1
ORD-02021,2026-09-13,breakfast,app,4,0,,1.25,12.0,1.67,14.92,0
ORD-02022,2026-09-13,breakfast,app,2,0,,0.41,5.14,1.59,7.14,1
ORD-02023,2026-09-13,breakfast,app,3,0,,1.91,11.75,2.83,16.5,0
ORD-02024,2026-09-13,breakfast,counter,4,0,,0.8,6.77,1.85,9.42,1
ORD-02025,2026-09-13,breakfast,app,2,0,,1.72,10.02,1.95,13.7,0
ORD-02026,2026-09-13,breakfast,counter,3,0,,0.96,9.12,1.74,11.81,1
ORD-02027,2026-09-13,breakfast,app,1,0,,1.24,9.63,1.05,11.92,1
ORD-02028,2026-09-13,breakfast,counter,1,0,,0.82,6.04,1.94,8.8,1
ORD-02029,2026-09-13,breakfast,counter,2,0,stockout,1.6,5.53,2.76,9.88,1
ORD-02030,2026-09-13,breakfast,app,3,0,,1.41,3.87,0.3,5.58,1
ORD-02031,2026-09-13,breakfast,app,2,0,,0.64,13.61,2.58,16.83,0
ORD-02032,2026-09-13,breakfast,counter,1,0,,1.37,9.62,2.12,13.11,0
ORD-02033,2026-09-13,breakfast,app,4,0,,0.84,7.64,2.07,10.55,1
ORD-02034,2026-09-13,breakfast,app,2,0,,1.89,6.41,1.25,9.55,1
ORD-02035,2026-09-13,breakfast,counter,2,0,,0.68,6.47,2.61,9.75,1
ORD-02036,2026-09-13,lunch,counter,2,0,,1.04,12.95,1.85,15.84,0
ORD-02037,2026-09-13,lunch,app,3,0,,0.58,7.31,1.16,9.06,1
ORD-02038,2026-09-13,lunch,app,2,0,,1.64,5.55,1.68,8.87,1
ORD-02039,2026-09-13,lunch,counter,4,0,,0.61,10.23,1.16,12.0,1
ORD-02040,2026-09-13,lunch,app,3,0,,0.68,6.36,3.2,10.24,1
ORD-02041,2026-09-13,lunch,counter,4,0,,0.84,7.88,2.18,10.9,1
ORD-02042,2026-09-13,lunch,counter,3,1,,0.82,2.07,,,
ORD-02043,2026-09-13,lunch,app,3,0,,0.97,6.69,0.79,8.45,1
ORD-02044,2026-09-13,lunch,app,3,0,,1.12,10.78,2.85,14.74,0
ORD-02045,2026-09-13,lunch,app,2,0,,0.93,4.92,0.85,6.71,1
ORD-02046,2026-09-13,lunch,app,4,0,stockout,0.71,5.19,0.54,6.45,1
ORD-02047,2026-09-13,lunch,counter,3,0,,1.01,11.48,0.95,13.44,0
ORD-02048,2026-09-13,lunch,app,4,1,,0.92,7.47,,,
ORD-02049,2026-09-13,lunch,app,3,0,,1.58,6.26,1.58,9.41,1
ORD-02050,2026-09-13,lunch,counter,3,0,,1.24,12.38,1.83,15.44,0
ORD-02051,2026-09-13,lunch,counter,1,0,,1.61,13.26,4.42,19.29,0
ORD-02052,2026-09-13,lunch,counter,4,1,,1.52,11.6,,,
ORD-02053,2026-09-13,lunch,app,3,1,,0.87,13.34,,,
ORD-02054,2026-09-13,lunch,app,3,0,,1.04,9.72,2.08,12.84,0
ORD-02055,2026-09-13,lunch,counter,3,0,,1.12,6.17,0.3,7.59,1
ORD-02056,2026-09-13,lunch,app,1,0,,1.19,9.71,0.3,11.2,1
ORD-02057,2026-09-13,lunch,counter,2,0,,1.76,12.47,1.75,15.98,0
ORD-02058,2026-09-13,lunch,app,1,0,,1.69,12.46,4.37,18.52,0
ORD-02059,2026-09-13,lunch,counter,3,0,,0.84,5.05,3.18,9.07,1
ORD-02060,2026-09-13,lunch,counter,2,0,,1.36,11.87,2.9,16.13,0
ORD-02061,2026-09-13,lunch,counter,3,0,,1.07,15.16,1.3,17.54,0
ORD-02062,2026-09-13,lunch,app,3,0,,1.32,2.0,2.58,5.9,1
ORD-02063,2026-09-13,lunch,app,2,0,,0.22,7.87,1.01,9.09,1
ORD-02064,2026-09-13,lunch,app,1,0,,1.42,7.68,1.84,10.94,1
ORD-02065,2026-09-13,lunch,counter,2,0,,1.83,17.02,1.79,20.63,0
ORD-02066,2026-09-13,lunch,app,2,0,,1.19,10.08,0.55,11.82,1
ORD-02067,2026-09-13,lunch,counter,1,0,,0.98,4.17,2.58,7.72,1
ORD-02068,2026-09-13,lunch,counter,3,0,,1.79,3.37,1.2,6.36,1
ORD-02069,2026-09-13,lunch,counter,2,0,,1.37,4.39,1.74,7.5,1
ORD-02070,2026-09-13,lunch,app,3,0,payment,0.2,9.16,0.59,9.96,1
ORD-02071,2026-09-13,lunch,app,1,0,,1.19,8.62,0.82,10.62,1
ORD-02072,2026-09-13,lunch,app,2,0,,0.85,10.83,1.57,13.25,0
ORD-02073,2026-09-13,lunch,app,3,0,,1.06,6.39,2.34,9.78,1
ORD-02074,2026-09-13,lunch,counter,3,0,,1.01,4.28,0.73,6.01,1
ORD-02075,2026-09-13,lunch,app,3,0,,0.95,10.13,0.89,11.98,1
ORD-02076,2026-09-13,lunch,app,1,0,,0.5,8.17,1.02,9.68,1
ORD-02077,2026-09-13,lunch,counter,3,0,,0.82,5.7,0.68,7.2,1
ORD-02078,2026-09-13,lunch,app,1,0,,1.09,4.1,1.87,7.07,1
ORD-02079,2026-09-13,lunch,app,4,0,,1.33,9.96,0.3,11.59,1
ORD-02080,2026-09-13,lunch,app,2,0,,1.06,8.54,2.0,11.6,1
ORD-02081,2026-09-13,lunch,counter,2,0,,0.2,9.85,1.24,11.29,1
ORD-02082,2026-09-13,lunch,app,1,0,,1.09,8.86,2.05,12.0,0
ORD-02083,2026-09-13,lunch,app,3,0,,1.1,9.49,0.3,10.89,1
ORD-02084,2026-09-13,lunch,app,4,0,,0.86,6.7,2.11,9.67,1
ORD-02085,2026-09-13,lunch,app,2,0,,1.11,6.79,3.14,11.05,1
ORD-02086,2026-09-13,lunch,app,2,0,,0.95,10.38,1.73,13.06,0
ORD-02087,2026-09-13,lunch,app,2,0,,0.23,14.2,1.54,15.98,0
ORD-02088,2026-09-13,lunch,app,4,0,,0.83,8.12,1.02,9.97,1
ORD-02089,2026-09-13,lunch,counter,2,0,,1.5,13.52,2.5,17.52,0
ORD-02090,2026-09-13,lunch,app,3,0,,1.14,11.89,0.55,13.58,0
ORD-02091,2026-09-13,lunch,counter,3,1,,1.55,9.13,,,
ORD-02092,2026-09-13,lunch,counter,4,0,,0.45,8.56,1.94,10.95,1
ORD-02093,2026-09-13,lunch,app,4,0,,0.73,4.61,1.58,6.92,1
ORD-02094,2026-09-13,lunch,counter,4,0,,0.5,2.0,2.72,5.22,1
ORD-02095,2026-09-13,lunch,app,3,0,,0.68,8.02,2.18,10.88,1
ORD-02096,2026-09-13,lunch,counter,1,0,,0.74,7.19,1.97,9.89,1
ORD-02097,2026-09-13,lunch,app,1,0,,1.05,6.93,0.3,8.28,1
ORD-02098,2026-09-13,lunch,counter,3,0,,0.65,8.75,3.2,12.6,0
ORD-02099,2026-09-13,lunch,counter,1,0,,0.84,9.86,1.99,12.69,0
ORD-02100,2026-09-13,lunch,app,3,0,,0.78,6.75,2.27,9.8,1
ORD-02101,2026-09-13,lunch,app,3,0,,1.22,7.77,1.81,10.8,1
ORD-02102,2026-09-13,lunch,counter,3,0,kitchen_rework,0.63,12.24,1.11,13.99,0
ORD-02103,2026-09-13,lunch,counter,3,0,,1.22,10.62,2.95,14.8,0
ORD-02104,2026-09-13,lunch,app,4,0,,1.06,8.7,3.68,13.44,0
ORD-02105,2026-09-13,lunch,app,1,0,,0.91,11.18,1.51,13.6,0
ORD-02106,2026-09-13,lunch,counter,2,0,,0.9,7.9,2.88,11.68,1
ORD-02107,2026-09-13,lunch,counter,1,0,,0.39,3.69,0.31,4.39,1
ORD-02108,2026-09-13,lunch,app,1,0,,0.72,5.39,0.8,6.91,1
ORD-02109,2026-09-13,lunch,counter,4,0,,1.87,11.19,2.0,15.06,0
ORD-02110,2026-09-13,lunch,app,1,0,,2.1,9.24,2.76,14.11,0
ORD-02111,2026-09-13,lunch,counter,4,0,,1.03,8.23,0.3,9.56,1
ORD-02112,2026-09-13,lunch,app,3,0,,0.42,9.3,0.3,10.02,1
ORD-02113,2026-09-13,lunch,counter,2,0,,1.07,5.27,1.16,7.5,1
ORD-02114,2026-09-13,lunch,counter,2,0,stockout,1.73,8.72,0.97,11.42,1
ORD-02115,2026-09-13,lunch,counter,2,0,,0.91,12.18,1.85,14.93,0
ORD-02116,2026-09-13,lunch,counter,1,0,,0.48,7.65,1.79,9.92,1
ORD-02117,2026-09-13,lunch,app,1,0,,0.82,6.67,1.85,9.34,1
ORD-02118,2026-09-13,lunch,app,4,0,,0.81,10.35,1.89,13.05,0
ORD-02119,2026-09-13,lunch,counter,1,0,,0.95,7.53,1.44,9.91,1
ORD-02120,2026-09-13,lunch,counter,4,0,,1.08,10.71,2.57,14.36,0
ORD-02121,2026-09-13,lunch,counter,1,0,,0.77,8.69,2.08,11.54,1
ORD-02122,2026-09-13,lunch,app,3,0,,1.16,4.16,1.73,7.05,1
ORD-02123,2026-09-13,lunch,app,3,0,,1.57,7.42,3.64,12.64,0
ORD-02124,2026-09-13,lunch,counter,1,0,kitchen_rework,0.65,10.37,2.91,13.92,0
ORD-02125,2026-09-13,lunch,app,2,0,,0.2,4.64,2.51,7.36,1
ORD-02126,2026-09-13,lunch,counter,4,0,,1.28,6.93,0.63,8.84,1
ORD-02127,2026-09-13,lunch,counter,2,0,,0.2,6.59,1.04,7.82,1
ORD-02128,2026-09-13,lunch,counter,3,0,,1.31,9.55,2.11,12.97,0
ORD-02129,2026-09-13,lunch,counter,3,0,,1.26,6.51,2.48,10.25,1
ORD-02130,2026-09-13,lunch,counter,3,0,,1.31,10.31,0.37,12.0,1
ORD-02131,2026-09-13,lunch,counter,4,0,,1.31,11.4,2.1,14.81,0
ORD-02132,2026-09-13,lunch,counter,4,0,,1.44,8.86,2.46,12.76,0
ORD-02133,2026-09-13,lunch,app,2,0,,0.54,8.07,2.73,11.34,1
ORD-02134,2026-09-13,lunch,counter,2,0,,1.69,4.78,0.57,7.04,1
ORD-02135,2026-09-13,lunch,app,3,0,,1.1,11.41,3.01,15.52,0
ORD-02136,2026-09-13,lunch,app,3,0,,0.78,6.79,2.51,10.08,1
ORD-02137,2026-09-13,lunch,app,1,0,,0.49,13.1,0.74,14.32,0
ORD-02138,2026-09-13,lunch,counter,4,0,,0.2,7.1,0.99,8.29,1
ORD-02139,2026-09-13,lunch,counter,4,0,,1.04,4.26,2.51,7.8,1
ORD-02140,2026-09-13,lunch,app,1,0,,1.32,11.41,1.66,14.38,0
ORD-02141,2026-09-13,lunch,app,4,0,kitchen_rework,1.07,19.75,2.33,23.14,0
ORD-02142,2026-09-13,lunch,app,2,0,,1.19,5.26,1.69,8.15,1
ORD-02143,2026-09-13,lunch,counter,3,0,,1.56,10.18,2.49,14.23,0
ORD-02144,2026-09-13,lunch,app,3,0,,0.75,5.26,1.14,7.15,1
ORD-02145,2026-09-13,lunch,app,2,0,,1.53,16.63,3.62,21.78,0
ORD-02146,2026-09-13,lunch,app,3,0,,1.44,9.38,2.18,13.0,0
ORD-02147,2026-09-13,lunch,app,4,0,,1.46,17.5,2.05,21.0,0
ORD-02148,2026-09-13,lunch,app,2,0,,0.56,3.02,1.15,4.73,1
ORD-02149,2026-09-13,lunch,counter,1,0,,0.75,8.72,2.44,11.91,1
ORD-02150,2026-09-13,lunch,counter,3,0,,0.68,10.29,0.3,11.26,1
ORD-02151,2026-09-13,lunch,app,1,0,,0.78,4.94,1.46,7.18,1
ORD-02152,2026-09-13,lunch,counter,3,0,,1.96,11.01,2.79,15.76,0
ORD-02153,2026-09-13,lunch,counter,1,0,,0.9,8.32,1.07,10.28,1
ORD-02154,2026-09-13,lunch,counter,4,0,,1.2,7.92,0.86,9.97,1
ORD-02155,2026-09-13,lunch,app,4,0,,0.88,10.79,1.49,13.16,0
ORD-02156,2026-09-13,lunch,app,1,1,,1.26,11.51,,,
ORD-02157,2026-09-13,lunch,app,3,0,,1.47,4.91,0.92,7.31,1
ORD-02158,2026-09-13,lunch,counter,1,1,,1.3,7.42,,,
ORD-02159,2026-09-13,lunch,counter,3,1,,0.59,2.9,,,
ORD-02160,2026-09-13,lunch,app,4,0,,1.01,8.74,0.74,10.49,1
ORD-02161,2026-09-13,dinner,app,1,0,,1.02,2.3,1.14,4.46,1
ORD-02162,2026-09-13,dinner,app,1,0,,0.94,8.55,1.22,10.71,1
ORD-02163,2026-09-13,dinner,app,2,0,,1.89,9.29,2.12,13.3,0
ORD-02164,2026-09-13,dinner,app,1,0,,0.74,14.33,1.72,16.79,0
ORD-02165,2026-09-13,dinner,counter,3,0,,0.89,10.78,1.79,13.46,0
ORD-02166,2026-09-13,dinner,app,1,0,,1.16,11.53,1.16,13.86,0
ORD-02167,2026-09-13,dinner,counter,4,0,,1.57,6.69,2.16,10.42,1
ORD-02168,2026-09-13,dinner,app,4,0,,1.58,14.52,1.6,17.69,0
ORD-02169,2026-09-13,dinner,counter,1,0,,1.32,7.51,0.77,9.61,1
ORD-02170,2026-09-13,dinner,app,1,0,,1.1,5.57,1.37,8.03,1
ORD-02171,2026-09-13,dinner,counter,2,0,,0.98,5.13,1.56,7.67,1
ORD-02172,2026-09-13,dinner,counter,2,0,,1.22,10.51,1.07,12.8,0
ORD-02173,2026-09-13,dinner,counter,3,0,,0.71,5.92,0.67,7.3,1
ORD-02174,2026-09-13,dinner,counter,1,0,,1.37,13.96,1.9,17.23,0
ORD-02175,2026-09-13,dinner,app,2,0,,0.43,7.69,2.18,10.3,1
ORD-02176,2026-09-13,dinner,counter,3,0,,1.35,4.81,1.27,7.43,1
ORD-02177,2026-09-13,dinner,counter,2,0,,0.8,7.6,0.84,9.24,1
ORD-02178,2026-09-13,dinner,counter,4,0,,0.95,7.19,2.02,10.17,1
ORD-02179,2026-09-13,dinner,app,1,0,,0.2,10.77,1.16,12.14,0
ORD-02180,2026-09-13,dinner,counter,3,0,,0.47,2.65,1.93,5.05,1
ORD-02181,2026-09-13,dinner,app,4,0,,0.84,7.36,1.25,9.45,1
ORD-02182,2026-09-13,dinner,app,1,0,,1.16,4.79,2.75,8.7,1
ORD-02183,2026-09-13,dinner,counter,4,0,,1.58,14.83,2.44,18.85,0
ORD-02184,2026-09-13,dinner,app,4,0,,1.52,19.56,1.78,22.85,0
ORD-02185,2026-09-13,dinner,app,2,0,,1.59,10.04,1.37,13.01,0
ORD-02186,2026-09-13,dinner,app,2,0,,1.25,8.1,3.38,12.74,0
ORD-02187,2026-09-13,dinner,counter,1,0,,1.67,11.04,3.56,16.26,0
ORD-02188,2026-09-13,dinner,counter,2,0,,1.98,9.03,4.08,15.09,0
ORD-02189,2026-09-13,dinner,app,2,0,,1.1,11.12,1.88,14.1,0
ORD-02190,2026-09-13,dinner,app,1,0,,0.65,5.75,0.87,7.27,1
ORD-02191,2026-09-13,dinner,app,4,0,,0.28,2.35,1.35,3.98,1
ORD-02192,2026-09-13,dinner,counter,1,0,,1.67,10.19,0.43,12.29,0
ORD-02193,2026-09-13,dinner,counter,4,0,,1.55,5.18,0.95,7.69,1
ORD-02194,2026-09-13,dinner,counter,3,0,,0.83,8.39,2.13,11.35,1
ORD-02195,2026-09-13,dinner,counter,1,0,,1.74,14.68,1.22,17.65,0
ORD-02196,2026-09-13,dinner,app,4,0,,0.2,8.24,1.32,9.76,1
ORD-02197,2026-09-13,dinner,app,3,0,,0.53,12.54,1.35,14.43,0
ORD-02198,2026-09-13,dinner,counter,4,0,,0.6,4.0,1.61,6.21,1
ORD-02199,2026-09-13,dinner,counter,2,1,kitchen_rework,1.3,22.29,,,
ORD-02200,2026-09-13,dinner,counter,1,0,,1.14,8.97,0.79,10.9,1
ORD-02201,2026-09-13,dinner,app,2,0,,0.7,2.3,0.76,3.75,1
ORD-02202,2026-09-13,dinner,counter,4,0,,0.62,7.03,1.83,9.49,1
ORD-02203,2026-09-13,dinner,counter,2,0,,0.83,10.06,1.6,12.5,0
ORD-02204,2026-09-13,dinner,app,1,0,,1.73,11.34,2.02,15.1,0
ORD-02205,2026-09-13,dinner,counter,2,0,,0.92,19.06,1.41,21.4,0
ORD-02206,2026-09-13,dinner,app,1,0,,1.24,6.34,1.98,9.56,1
ORD-02207,2026-09-13,dinner,app,1,0,,0.92,5.39,2.28,8.58,1
ORD-02208,2026-09-13,dinner,app,4,0,,1.36,7.53,3.75,12.65,0
ORD-02209,2026-09-13,dinner,app,4,1,,0.46,13.94,,,
ORD-02210,2026-09-13,dinner,app,4,0,,1.07,14.93,2.88,18.88,0
ORD-02211,2026-09-13,dinner,app,3,0,,0.2,2.59,2.49,5.28,1
ORD-02212,2026-09-13,dinner,counter,1,0,,1.47,7.14,2.04,10.65,1
ORD-02213,2026-09-13,dinner,counter,3,0,,0.22,2.3,1.02,3.54,1
ORD-02214,2026-09-13,dinner,app,1,0,,1.56,13.79,3.21,18.56,0
ORD-02215,2026-09-13,dinner,app,2,0,stockout,1.77,12.33,1.97,16.08,0
ORD-02216,2026-09-13,dinner,app,3,0,,1.25,8.99,0.8,11.04,1
ORD-02217,2026-09-13,dinner,app,1,0,,0.9,5.46,1.21,7.57,1
ORD-02218,2026-09-13,dinner,counter,2,0,,0.83,4.4,0.78,6.0,1
