order_id,order_ts,accepted_ts,ready_ts,handover_ts,shift,channel,item_count,cancelled,issue_code
ORD-01396,2026-09-11T13:44:38,2026-09-11T13:46:05.918338,2026-09-11T13:52:56.566144,2026-09-11T13:54:24.629251,lunch,app,2,false,
ORD-01397,2026-09-11T12:14:07,2026-09-11T12:15:47.011412,2026-09-11T12:23:07.962041,2026-09-11T12:24:33.316492,lunch,app,3,false,
ORD-01398,2026-09-11T14:02:29,2026-09-11T14:03:44.200908,2026-09-11T14:09:28.080050,2026-09-11T14:09:55.909169,lunch,app,2,false,
ORD-01399,2026-09-11T12:28:01,2026-09-11T12:28:29.485281,2026-09-11T12:37:37.269550,2026-09-11T12:38:22.455260,lunch,counter,2,false,
ORD-01400,2026-09-11T14:10:01,2026-09-11T14:10:22.595250,2026-09-11T14:14:07.315207,2026-09-11T14:15:06.841004,lunch,app,4,false,
ORD-01401,2026-09-11T13:41:25,2026-09-11T13:42:23.617649,2026-09-11T13:48:53.142145,2026-09-11T13:50:36.945669,lunch,app,1,false,
ORD-01402,2026-09-11T12:46:24,2026-09-11T12:48:19.928815,2026-09-11T13:00:47.394572,2026-09-11T13:02:23.173039,lunch,counter,4,false,
ORD-01403,2026-09-11T12:59:53,2026-09-11T13:01:50.949657,2026-09-11T13:12:04.641637,2026-09-11T13:13:25.236575,lunch,counter,3,false,
ORD-01404,2026-09-11T13:59:00,2026-09-11T14:00:15.761336,2026-09-11T14:02:15.761336,2026-09-11T14:04:58.089158,lunch,counter,4,false,
ORD-01405,2026-09-11T13:44:35,2026-09-11T13:45:22.838746,2026-09-11T13:49:47.835069,2026-09-11T13:51:35.225173,lunch,counter,1,false,
ORD-01406,2026-09-11T13:32:23,2026-09-11T13:32:54.278534,2026-09-11T13:37:33.065280,2026-09-11T13:38:52.136564,lunch,counter,1,false,
ORD-01407,2026-09-11T12:25:12,2026-09-11T12:25:57.998558,2026-09-11T12:32:31.384093,2026-09-11T12:33:45.955984,lunch,counter,3,false,
ORD-01408,2026-09-11T13:32:49,2026-09-11T13:33:52.159824,2026-09-11T13:40:04.025906,2026-09-11T13:41:55.615143,lunch,counter,1,false,
ORD-01409,2026-09-11T12:27:26,2026-09-11T12:28:44.466393,2026-09-11T12:32:30.210130,2026-09-11T12:32:48.210130,lunch,counter,1,false,
ORD-01410,2026-09-11T14:24:29,2026-09-11T14:25:36.284480,2026-09-11T14:29:56.953145,2026-09-11T14:31:17.454067,lunch,app,2,false,
ORD-01411,2026-09-11T13:21:56,2026-09-11T13:22:45.290569,2026-09-11T13:31:16.583982,2026-09-11T13:34:29.199223,lunch,counter,4,false,
ORD-01412,2026-09-11T12:28:01,2026-09-11T12:28:50.232138,2026-09-11T12:39:44.731610,2026-09-11T12:40:02.731610,lunch,app,1,false,
ORD-01413,2026-09-11T12:11:47,2026-09-11T12:11:59,2026-09-11T12:20:16.791409,2026-09-11T12:22:12.469718,lunch,app,1,false,
ORD-01414,2026-09-11T12:28:54,2026-09-11T12:29:38.135022,2026-09-11T12:34:23.795006,2026-09-11T12:34:41.795006,lunch,counter,1,false,
ORD-01415,2026-09-11T12:00:16,2026-09-11T12:01:19.510126,2026-09-11T12:11:22.135814,2026-09-11T12:11:40.135814,lunch,counter,2,false,
ORD-01416,2026-09-11T12:20:21,2026-09-11T12:20:52.335171,2026-09-11T12:31:26.072713,2026-09-11T12:33:49.582824,lunch,app,4,false,
ORD-01417,2026-09-11T12:24:07,2026-09-11T12:24:41.638930,2026-09-11T12:27:45.240286,2026-09-11T12:28:03.240286,lunch,counter,4,false,
ORD-01418,2026-09-11T13:55:28,2026-09-11T13:56:17.537942,2026-09-11T13:59:15.860006,2026-09-11T14:00:23.862962,lunch,app,3,false,
ORD-01419,2026-09-11T13:07:33,2026-09-11T13:09:18.980769,2026-09-11T13:20:43.677776,2026-09-11T13:21:36.662269,lunch,app,2,false,
ORD-01420,2026-09-11T12:06:53,2026-09-11T12:07:31.479496,2026-09-11T12:12:35.806144,2026-09-11T12:14:05.998242,lunch,counter,3,false,
ORD-01421,2026-09-11T13:34:31,2026-09-11T13:35:04.257561,2026-09-11T13:45:35.353374,2026-09-11T13:46:10.538471,lunch,counter,4,false,
ORD-01422,2026-09-11T14:24:55,2026-09-11T14:26:28.869543,2026-09-11T14:32:48.547988,2026-09-11T14:33:44.188330,lunch,counter,3,false,
ORD-01423,2026-09-11T14:07:23,2026-09-11T14:08:12.445167,2026-09-11T14:20:07.960441,2026-09-11T14:20:25.960441,lunch,counter,4,false,
ORD-01424,2026-09-11T12:02:42,2026-09-11T12:03:23.087198,2026-09-11T12:11:04.561273,2026-09-11T12:12:40.870202,lunch,counter,3,false,
ORD-01425,2026-09-11T12:54:37,2026-09-11T12:55:54.726629,2026-09-11T13:03:12.517233,2026-09-11T13:05:54.669121,lunch,app,1,false,
ORD-01426,2026-09-11T13:27:40,2026-09-11T13:28:50.774482,2026-09-11T13:38:33.459661,2026-09-11T13:41:16.619464,lunch,counter,1,false,
ORD-01427,2026-09-11T13:23:39,2026-09-11T13:25:15.732269,2026-09-11T13:38:02.893847,2026-09-11T13:40:46.212474,lunch,app,3,false,
ORD-01428,2026-09-11T12:58:30,2026-09-11T12:59:50.603529,2026-09-11T13:15:07.729332,2026-09-11T13:18:32.561869,lunch,counter,1,false,
ORD-01429,2026-09-11T14:22:58,2026-09-11T14:24:16.061097,2026-09-11T14:28:01.021373,2026-09-11T14:29:03.039830,lunch,counter,2,false,
ORD-01430,2026-09-11T12:06:02,2026-09-11T12:06:58.072361,2026-09-11T12:18:03.231543,2026-09-11T12:18:21.231543,lunch,app,3,false,
ORD-01431,2026-09-11T13:21:44,2026-09-11T13:22:39.106345,2026-09-11T13:29:36.816384,2026-09-11T13:33:06.570485,lunch,app,2,false,
ORD-01432,2026-09-11T12:26:23,2026-09-11T12:26:47.293649,2026-09-11T12:36:58.843730,2026-09-11T12:37:16.843730,lunch,app,3,false,
ORD-01433,2026-09-11T12:03:07,2026-09-11T12:03:56.881428,2026-09-11T12:10:41.234237,2026-09-11T12:13:18.342306,lunch,app,3,false,
ORD-01434,2026-09-11T14:16:22,2026-09-11T14:17:22.177434,2026-09-11T14:20:33.658461,2026-09-11T14:21:38.131455,lunch,counter,3,false,
ORD-01435,2026-09-11T13:52:00,2026-09-11T13:52:38.109107,2026-09-11T13:59:18.707575,2026-09-11T14:00:40.943263,lunch,counter,2,false,
ORD-01436,2026-09-11T12:36:32,2026-09-11T12:37:38.798629,2026-09-11T12:47:45.357963,2026-09-11T12:51:05.768242,lunch,app,4,false,
ORD-01437,2026-09-11T13:54:38,2026-09-11T13:55:00.410078,2026-09-11T14:04:16.180044,2026-09-11T14:06:05.682812,lunch,counter,3,false,
ORD-01438,2026-09-11T12:08:45,2026-09-11T12:08:57,2026-09-11T12:11:40.130527,2026-09-11T12:12:50.159111,lunch,counter,4,false,
ORD-01439,2026-09-11T13:34:45,2026-09-11T13:35:19.161094,2026-09-11T13:44:51.315411,2026-09-11T13:45:48.189772,lunch,counter,2,false,
ORD-01440,2026-09-11T14:27:35,2026-09-11T14:28:13.782094,2026-09-11T14:30:13.782094,2026-09-11T14:31:22.400005,lunch,app,2,false,
ORD-01441,2026-09-11T12:09:28,2026-09-11T12:09:40,2026-09-11T12:16:16.608506,2026-09-11T12:19:27.515808,lunch,app,2,false,
ORD-01442,2026-09-11T13:25:53,2026-09-11T13:27:09.885666,2026-09-11T13:37:28.066630,2026-09-11T13:40:23.271500,lunch,app,3,false,
ORD-01443,2026-09-11T13:10:18,2026-09-11T13:11:13.234244,2026-09-11T13:17:38.389846,2026-09-11T13:19:59.424099,lunch,app,3,false,
ORD-01444,2026-09-11T12:45:21,2026-09-11T12:46:42.798430,2026-09-11T12:55:51.688460,2026-09-11T12:58:43.083549,lunch,app,4,false,
ORD-01445,2026-09-11T14:19:18,2026-09-11T14:20:38.065990,2026-09-11T14:29:39.260635,2026-09-11T14:29:57.260635,lunch,app,4,false,
ORD-01446,2026-09-11T13:27:31,2026-09-11T13:28:46.185476,2026-09-11T13:37:21.665744,2026-09-11T13:41:09.362391,lunch,counter,2,false,
ORD-01447,2026-09-11T14:21:18,2026-09-11T14:21:52.241655,2026-09-11T14:29:35.813514,2026-09-11T14:31:55.937891,lunch,counter,4,false,
ORD-01448,2026-09-11T12:16:25,2026-09-11T12:17:10.525018,2026-09-11T12:23:22.692485,2026-09-11T12:25:39.008114,lunch,app,3,false,
ORD-01449,2026-09-11T14:13:59,2026-09-11T14:14:11,2026-09-11T14:26:05.604092,2026-09-11T14:28:27.990241,lunch,app,3,false,
ORD-01450,2026-09-11T13:05:25,2026-09-11T13:07:31.527714,2026-09-11T13:19:14.826231,2026-09-11T13:21:16.479984,lunch,counter,2,false,
ORD-01451,2026-09-11T14:13:51,2026-09-11T14:14:49.834375,2026-09-11T14:21:42.936154,2026-09-11T14:22:40.981435,lunch,counter,4,false,
ORD-01452,2026-09-11T13:52:17,2026-09-11T13:52:49.252118,2026-09-11T13:59:54.476071,2026-09-11T14:00:41.607455,lunch,app,3,false,
ORD-01453,2026-09-11T12:24:20,2026-09-11T12:25:26.841669,2026-09-11T12:34:17.136886,2026-09-11T12:35:07.610987,lunch,app,3,false,
ORD-01454,2026-09-11T14:04:18,2026-09-11T14:04:53.932430,2026-09-11T14:08:55.921392,2026-09-11T14:10:52.284997,lunch,counter,3,false,
ORD-01455,2026-09-11T12:15:26,2026-09-11T12:16:35.419118,2026-09-11T12:22:10.592961,2026-09-11T12:23:18.894843,lunch,counter,2,false,
ORD-01456,2026-09-11T14:09:27,2026-09-11T14:09:39,2026-09-11T14:22:17.603262,2026-09-11T14:23:30.283896,lunch,app,4,false,
ORD-01457,2026-09-11T13:52:18,2026-09-11T13:52:39.296087,2026-09-11T14:00:16.364969,,lunch,app,2,true,
ORD-01458,2026-09-11T12:26:05,2026-09-11T12:27:09.790839,2026-09-11T12:34:47.446781,2026-09-11T12:36:59.725915,lunch,app,4,false,
ORD-01459,2026-09-11T13:27:19,2026-09-11T13:27:48.811920,2026-09-11T13:37:17.784786,2026-09-11T13:39:39.463252,lunch,app,1,false,
ORD-01460,2026-09-11T13:13:15,2026-09-11T13:14:42.371310,2026-09-11T13:23:10.013426,2026-09-11T13:26:19.526909,lunch,counter,1,false,
ORD-01461,2026-09-11T13:31:09,2026-09-11T13:31:21,2026-09-11T13:38:39.080791,2026-09-11T13:40:32.753802,lunch,app,4,false,
ORD-01462,2026-09-11T14:00:40,2026-09-11T14:02:26.510991,2026-09-11T14:08:29.044512,2026-09-11T14:08:47.044512,lunch,app,3,false,
ORD-01463,2026-09-11T13:52:51,2026-09-11T13:53:46.756953,2026-09-11T14:01:38.157621,2026-09-11T14:02:15.912155,lunch,counter,2,false,
ORD-01464,2026-09-11T13:29:16,2026-09-11T13:29:57.223781,2026-09-11T13:42:05.133096,2026-09-11T13:43:24.244978,lunch,counter,3,false,
ORD-01465,2026-09-11T12:45:40,2026-09-11T12:47:16.055786,2026-09-11T13:02:22.341754,2026-09-11T13:04:54.371358,lunch,app,3,false,
ORD-01466,2026-09-11T13:02:46,2026-09-11T13:04:38.607005,2026-09-11T13:10:08.465892,,lunch,counter,2,true,payment
ORD-01467,2026-09-11T13:09:55,2026-09-11T13:10:58.011096,2026-09-11T13:23:08.154740,2026-09-11T13:26:36.530189,lunch,counter,1,false,stockout
ORD-01468,2026-09-11T14:29:21,2026-09-11T14:30:33.377494,2026-09-11T14:40:38.718057,2026-09-11T14:41:07.989277,lunch,counter,4,false,stockout
ORD-01469,2026-09-11T14:09:02,2026-09-11T14:10:03.312408,2026-09-11T14:14:15.020937,2026-09-11T14:14:33.020937,lunch,counter,3,false,
ORD-01470,2026-09-11T13:12:08,2026-09-11T13:13:15.625270,2026-09-11T13:22:21.863014,2026-09-11T13:24:39.266625,lunch,counter,1,false,
ORD-01471,2026-09-11T12:03:52,2026-09-11T12:04:04,2026-09-11T12:11:58.033180,2026-09-11T12:13:00.357713,lunch,counter,1,false,
ORD-01472,2026-09-11T13:15:22,2026-09-11T13:16:34.281299,2026-09-11T13:30:56.125567,2026-09-11T13:31:55.188258,lunch,counter,1,false,
ORD-01473,2026-09-11T13:46:22,2026-09-11T13:46:38.895902,2026-09-11T13:54:15.320542,2026-09-11T13:56:36.265076,lunch,counter,4,false,
ORD-01474,2026-09-11T13:36:55,2026-09-11T13:37:53.874017,2026-09-11T13:43:32.025929,2026-09-11T13:44:17.386720,lunch,app,1,false,payment
ORD-01475,2026-09-11T12:46:31,2026-09-11T12:48:11.283195,2026-09-11T12:57:20.064949,2026-09-11T12:58:55.306039,lunch,counter,1,false,stockout
ORD-01476,2026-09-11T13:02:00,2026-09-11T13:02:54.212253,2026-09-11T13:13:08.325836,2026-09-11T13:15:02.725869,lunch,counter,3,false,
ORD-01477,2026-09-11T12:26:17,2026-09-11T12:26:56.474491,2026-09-11T12:31:20.581858,2026-09-11T12:32:23.150311,lunch,app,3,false,
ORD-01478,2026-09-11T13:03:09,2026-09-11T13:05:07.586490,2026-09-11T13:14:58.272196,2026-09-11T13:16:40.284413,lunch,app,4,false,
ORD-01479,2026-09-11T12:41:17,2026-09-11T12:42:06.510059,2026-09-11T12:53:00.035704,2026-09-11T12:54:40.088294,lunch,counter,3,false,
ORD-01480,2026-09-11T12:34:23,2026-09-11T12:36:04.119687,2026-09-11T12:42:59.355535,,lunch,counter,2,true,
ORD-01481,2026-09-11T13:55:48,2026-09-11T13:56:58.426807,2026-09-11T14:07:41.131385,2026-09-11T14:08:48.947723,lunch,counter,4,false,
ORD-01482,2026-09-11T12:21:11,2026-09-11T12:21:47.889045,2026-09-11T12:30:36.514176,2026-09-11T12:30:54.514176,lunch,counter,1,false,
ORD-01483,2026-09-11T13:52:53,2026-09-11T13:54:04.748092,2026-09-11T14:01:37.685168,2026-09-11T14:02:13.051194,lunch,counter,3,false,
ORD-01484,2026-09-11T14:07:48,2026-09-11T14:08:49.042220,2026-09-11T14:19:24.080388,2026-09-11T14:19:55.659128,lunch,app,1,false,
ORD-01485,2026-09-11T13:16:38,2026-09-11T13:18:00.148402,2026-09-11T13:25:45.039656,2026-09-11T13:28:02.248124,lunch,app,2,false,stockout
ORD-01486,2026-09-11T13:41:11,2026-09-11T13:41:51.247162,2026-09-11T13:45:59.905038,2026-09-11T13:47:47.273237,lunch,counter,3,false,
ORD-01487,2026-09-11T14:18:01,2026-09-11T14:18:15.282223,2026-09-11T14:26:12.345666,2026-09-11T14:28:22.870478,lunch,app,1,false,
ORD-01488,2026-09-11T13:28:06,2026-09-11T13:29:35.391428,2026-09-11T13:41:12.978653,2026-09-11T13:43:12.964947,lunch,app,2,false,
ORD-01489,2026-09-11T13:54:51,2026-09-11T13:55:03,2026-09-11T14:03:45.154201,2026-09-11T14:04:12.652449,lunch,counter,3,false,
ORD-01490,2026-09-11T12:56:57,2026-09-11T12:58:32.508914,2026-09-11T13:03:02.661650,2026-09-11T13:05:39.078641,lunch,app,4,false,
ORD-01491,2026-09-11T14:13:05,2026-09-11T14:14:23.257357,2026-09-11T14:22:25.975236,2026-09-11T14:23:51.317769,lunch,counter,2,false,
ORD-01492,2026-09-11T12:05:51,2026-09-11T12:06:08.350895,2026-09-11T12:09:30.254252,2026-09-11T12:11:53.564865,lunch,counter,1,false,
ORD-01493,2026-09-11T13:36:02,2026-09-11T13:37:19.608728,2026-09-11T13:45:59.666500,2026-09-11T13:47:33.136216,lunch,counter,1,false,
ORD-01494,2026-09-11T12:20:16,2026-09-11T12:21:35.228469,2026-09-11T12:34:42.744084,2026-09-11T12:36:48.502570,lunch,app,1,false,
ORD-01495,2026-09-11T14:12:28,2026-09-11T14:13:51.879977,2026-09-11T14:16:56.913572,2026-09-11T14:17:49.594543,lunch,counter,1,false,
ORD-01496,2026-09-11T12:22:35,2026-09-11T12:23:46.931218,2026-09-11T12:28:56.905539,,lunch,counter,1,true,
ORD-01497,2026-09-11T13:21:09,2026-09-11T13:22:46.123226,2026-09-11T13:35:58.023811,2026-09-11T13:37:01.789123,lunch,app,4,false,
ORD-01498,2026-09-11T13:33:41,2026-09-11T13:35:06.703757,2026-09-11T13:46:38.998078,2026-09-11T13:47:19.835321,lunch,counter,3,false,
ORD-01499,2026-09-11T14:04:36,2026-09-11T14:04:53.718982,2026-09-11T14:15:00.144407,2026-09-11T14:17:09.730702,lunch,app,3,false,payment
ORD-01500,2026-09-11T12:35:21,2026-09-11T12:36:18.099387,2026-09-11T12:47:22.724527,2026-09-11T12:48:34.358665,lunch,app,1,false,
ORD-01501,2026-09-11T13:46:13,2026-09-11T13:46:51.443349,2026-09-11T13:59:00.170010,2026-09-11T14:00:43.496882,lunch,counter,4,false,
ORD-01502,2026-09-11T12:31:02,2026-09-11T12:31:51.001726,2026-09-11T12:41:11.776165,2026-09-11T12:44:06.947507,lunch,app,4,false,
ORD-01503,2026-09-11T14:18:17,2026-09-11T14:18:33.927472,2026-09-11T14:25:46.162184,2026-09-11T14:27:36.671557,lunch,counter,4,false,
ORD-01504,2026-09-11T12:05:05,2026-09-11T12:05:17,2026-09-11T12:08:05.222195,2026-09-11T12:09:09.033434,lunch,counter,1,false,
ORD-01505,2026-09-11T13:45:49,2026-09-11T13:46:27.685234,2026-09-11T13:54:55.853591,2026-09-11T13:55:13.853591,lunch,counter,3,false,
ORD-01506,2026-09-11T14:12:14,2026-09-11T14:13:13.616089,2026-09-11T14:15:33.702341,2026-09-11T14:16:52.048979,lunch,counter,3,false,
ORD-01507,2026-09-11T14:11:11,2026-09-11T14:11:59.341854,2026-09-11T14:19:57.793074,2026-09-11T14:21:32.204664,lunch,counter,3,false,
ORD-01508,2026-09-11T13:23:34,2026-09-11T13:24:39.991867,2026-09-11T13:31:21.665880,2026-09-11T13:34:51.862591,lunch,counter,4,false,
ORD-01509,2026-09-11T12:04:49,2026-09-11T12:05:10.373873,2026-09-11T12:11:24.527377,2026-09-11T12:11:42.527377,lunch,counter,3,false,
ORD-01510,2026-09-11T12:39:34,2026-09-11T12:41:47.464663,2026-09-11T12:53:43.962168,2026-09-11T12:56:52.908640,lunch,counter,2,false,
ORD-01511,2026-09-11T20:54:57,2026-09-11T20:55:44.310148,2026-09-11T21:01:08.962815,2026-09-11T21:02:04.164567,dinner,counter,1,false,
ORD-01512,2026-09-11T20:38:53,2026-09-11T20:39:36.086665,2026-09-11T20:47:30.777897,2026-09-11T20:49:23.882285,dinner,counter,2,false,payment
ORD-01513,2026-09-11T21:16:36,2026-09-11T21:17:49.656753,2026-09-11T21:32:16.198785,2026-09-11T21:34:43.257676,dinner,app,1,false,
ORD-01514,2026-09-11T19:51:55,2026-09-11T19:52:40.968656,2026-09-11T20:03:16.847234,2026-09-11T20:06:05.198257,dinner,counter,4,false,
ORD-01515,2026-09-11T21:20:21,2026-09-11T21:21:20.891691,2026-09-11T21:31:19.552081,2026-09-11T21:31:37.552081,dinner,counter,2,false,
ORD-01516,2026-09-11T20:37:21,2026-09-11T20:38:04.728108,2026-09-11T20:41:46.119334,2026-09-11T20:43:25.301144,dinner,counter,1,false,
ORD-01517,2026-09-11T19:18:01,2026-09-11T19:19:02.593424,2026-09-11T19:25:23.221296,2026-09-11T19:25:56.197370,dinner,counter,4,false,
ORD-01518,2026-09-11T20:57:16,2026-09-11T20:58:03.689691,2026-09-11T21:03:31.296324,2026-09-11T21:05:12.727701,dinner,counter,2,false,stockout
ORD-01519,2026-09-11T20:43:31,2026-09-11T20:44:17.610227,2026-09-11T20:53:09.193020,2026-09-11T20:55:32.639051,dinner,counter,1,false,
ORD-01520,2026-09-11T19:12:20,2026-09-11T19:12:32,2026-09-11T19:18:19.281826,2026-09-11T19:18:37.281826,dinner,counter,3,false,
ORD-01521,2026-09-11T20:35:35,2026-09-11T20:36:28.255565,2026-09-11T20:43:03.451577,2026-09-11T20:44:06.666805,dinner,app,3,false,
ORD-01522,2026-09-11T19:48:41,2026-09-11T19:50:11.369272,2026-09-11T20:01:57.365521,2026-09-11T20:03:36.872525,dinner,counter,4,false,
ORD-01523,2026-09-11T19:15:46,2026-09-11T19:16:51.776770,2026-09-11T19:21:52.566816,2026-09-11T19:22:58.240265,dinner,counter,1,false,
ORD-01524,2026-09-11T20:57:13,2026-09-11T20:58:15.427701,2026-09-11T21:05:29.139940,2026-09-11T21:05:50.235229,dinner,app,4,false,
ORD-01525,2026-09-11T20:44:47,2026-09-11T20:45:59.442111,2026-09-11T20:51:10.082699,2026-09-11T20:51:28.082699,dinner,app,3,false,
ORD-01526,2026-09-11T20:24:17,2026-09-11T20:25:33.384287,2026-09-11T20:38:30.758825,2026-09-11T20:42:23.454366,dinner,app,1,false,
ORD-01527,2026-09-11T21:12:14,2026-09-11T21:13:05.210353,2026-09-11T21:21:33.660410,2026-09-11T21:22:43.080113,dinner,counter,4,false,
ORD-01528,2026-09-11T19:23:41,2026-09-11T19:24:50.181847,2026-09-11T19:29:36.173300,2026-09-11T19:31:03.050112,dinner,counter,2,false,
ORD-01529,2026-09-11T21:14:29,2026-09-11T21:15:23.465328,2026-09-11T21:22:10.726294,2026-09-11T21:23:02.437850,dinner,app,3,false,
ORD-01530,2026-09-11T20:22:29,2026-09-11T20:23:58.308690,2026-09-11T20:34:50.237993,2026-09-11T20:38:24.920577,dinner,counter,2,false,
ORD-01531,2026-09-11T19:11:29,2026-09-11T19:12:36.756948,2026-09-11T19:20:33.210704,2026-09-11T19:21:01.760607,dinner,app,3,false,
ORD-01532,2026-09-11T19:28:16,2026-09-11T19:28:35.049900,2026-09-11T19:35:16.331184,2026-09-11T19:37:58.984328,dinner,app,4,false,
ORD-01533,2026-09-11T20:27:11,2026-09-11T20:28:13.979537,2026-09-11T20:34:05.114604,2026-09-11T20:36:10.016310,dinner,counter,4,false,
ORD-01534,2026-09-11T19:18:56,2026-09-11T19:19:43.473083,2026-09-11T19:25:31.792317,2026-09-11T19:27:07.796309,dinner,app,3,false,
ORD-01535,2026-09-11T20:47:21,2026-09-11T20:47:33,2026-09-11T20:49:33,2026-09-11T20:49:51,dinner,app,3,false,
ORD-01536,2026-09-11T19:52:39,2026-09-11T19:54:22.272750,2026-09-11T20:05:08.518328,2026-09-11T20:07:14.193053,dinner,counter,4,false,stockout
ORD-01537,2026-09-11T19:22:24,2026-09-11T19:23:03.295671,2026-09-11T19:31:13.291753,2026-09-11T19:32:13.532925,dinner,counter,1,false,
ORD-01538,2026-09-11T21:04:57,2026-09-11T21:06:20.714539,2026-09-11T21:11:17.591716,2026-09-11T21:11:35.591716,dinner,app,4,false,
ORD-01539,2026-09-11T20:07:17,2026-09-11T20:08:50.546392,2026-09-11T20:21:55.904577,2026-09-11T20:24:00.117082,dinner,counter,3,false,
ORD-01540,2026-09-11T21:29:33,2026-09-11T21:30:22.739617,2026-09-11T21:44:04.730888,2026-09-11T21:44:22.730888,dinner,counter,2,false,kitchen_rework
ORD-01541,2026-09-11T20:05:48,2026-09-11T20:07:05.756185,2026-09-11T20:15:53.684330,2026-09-11T20:17:23.364868,dinner,app,3,false,
ORD-01542,2026-09-11T19:32:15,2026-09-11T19:33:40.795371,2026-09-11T19:39:19.436111,2026-09-11T19:42:16.549670,dinner,app,3,false,
ORD-01543,2026-09-11T20:37:18,2026-09-11T20:38:22.060682,2026-09-11T20:48:51.103498,2026-09-11T20:49:44.190456,dinner,app,3,false,
ORD-01544,2026-09-11T19:19:32,2026-09-11T19:20:47.590710,2026-09-11T19:31:48.378241,2026-09-11T19:32:32.015131,dinner,app,2,false,
ORD-01545,2026-09-11T20:04:05,2026-09-11T20:05:20.481118,2026-09-11T20:17:56.182519,2026-09-11T20:20:25.783808,dinner,counter,2,false,
ORD-01546,2026-09-11T20:20:43,2026-09-11T20:22:21.917991,2026-09-11T20:39:47.335012,2026-09-11T20:42:39.212393,dinner,counter,3,false,
ORD-01547,2026-09-11T20:29:51,2026-09-11T20:32:15.235753,2026-09-11T20:41:50.011209,2026-09-11T20:44:25.461201,dinner,app,2,false,
ORD-01548,2026-09-11T19:27:44,2026-09-11T19:28:21.027592,2026-09-11T19:30:54.892174,2026-09-11T19:32:21.897678,dinner,counter,4,false,
ORD-01549,2026-09-11T19:57:36,2026-09-11T19:59:16.683786,2026-09-11T20:07:29.764103,2026-09-11T20:08:35.431460,dinner,counter,3,false,
ORD-01550,2026-09-11T19:16:32,2026-09-11T19:17:17.997857,2026-09-11T19:25:10.988816,2026-09-11T19:25:44.598731,dinner,app,2,false,
ORD-01551,2026-09-11T19:30:21,2026-09-11T19:31:28.087146,2026-09-11T19:43:00.585483,2026-09-11T19:45:00.550443,dinner,app,3,false,
ORD-01552,2026-09-11T21:09:38,2026-09-11T21:10:27.966614,2026-09-11T21:22:10.144294,2026-09-11T21:23:53.351528,dinner,counter,2,false,kitchen_rework
ORD-01553,2026-09-11T20:27:18,2026-09-11T20:28:51.801581,2026-09-11T20:37:57.446837,2026-09-11T20:40:42.141612,dinner,app,4,false,
ORD-01554,2026-09-11T19:19:49,2026-09-11T19:20:34.374163,2026-09-11T19:32:09.494219,2026-09-11T19:33:10.524038,dinner,app,2,false,
ORD-01555,2026-09-11T19:31:27,2026-09-11T19:32:10.309488,2026-09-11T19:44:43.607775,2026-09-11T19:45:45.921149,dinner,counter,2,false,
ORD-01556,2026-09-11T20:34:30,2026-09-11T20:35:22.529193,2026-09-11T20:42:20.799698,2026-09-11T20:42:38.799698,dinner,app,2,false,
ORD-01557,2026-09-11T20:27:40,2026-09-11T20:29:17.418680,2026-09-11T20:39:20.145723,2026-09-11T20:41:11.254292,dinner,app,2,false,
